date,rainfall,tempmax,tempmin
2018-05-11,1.91388,37.456295,23.383377
2018-05-12,1.2337315,37.188644,24.121561
2018-05-13,1.6292464,36.53909,23.698118
2018-05-14,3.2679667,35.10625,22.647535
2018-05-15,1.8675692,35.599487,22.96469
2018-05-16,1.5512094,36.28228,23.548674
2018-05-17,1.3227125,36.909176,23.68365
2018-05-18,1.430511,36.783398,24.189745
2018-05-19,1.3489566,37.163715,24.252882
2018-05-20,1.6879832,37.321823,24.293137
2018-05-21,1.4065335,37.731426,24.235115
2018-05-22,1.2701893,38.155956,24.848507
2018-05-23,1.8923448,37.555367,24.919209
2018-05-24,2.8728843,37.458996,24.737242
2018-05-25,3.5252364,37.444256,24.415983
2018-05-26,3.395481,38.007862,24.528994
2018-05-27,2.9388034,38.06406,24.76382
2018-05-28,2.318683,38.31927,25.066551
2018-05-29,2.6578698,37.763786,24.797054
2018-05-30,2.0172741,37.408722,25.299648
2018-05-31,1.3712497,37.22852,25.224977
2018-06-01,2.3648782,36.889076,25.165356
2018-06-02,3.772251,35.902683,24.103527
2018-06-03,2.8970857,36.79237,24.524412
2018-06-04,3.019472,36.865402,25.210371
2018-06-05,2.0275307,37.27486,25.927853
2018-06-06,3.170835,36.25186,25.149284
2018-06-07,4.15016,36.282867,25.105782
2018-06-08,5.7094383,35.124065,25.38504
2018-06-09,5.999476,34.286766,24.537819
2018-06-10,7.0009584,34.57521,24.363424
2018-06-11,6.34891,35.15956,24.787369
2018-06-12,7.0810633,35.55874,25.067574
2018-06-13,6.2673388,35.67457,25.161438
2018-06-14,6.1520767,35.328762,25.233795
2018-06-15,4.61501,35.267265,25.28006
2018-06-16,3.7653704,34.817436,24.729723
2018-06-17,3.6407666,34.578285,24.621403
2018-06-18,3.1585493,34.97393,24.329731
2018-06-19,2.3964458,35.932846,24.440044
2018-06-20,3.0524597,36.2621,24.99334
2018-06-21,3.9988456,35.95466,25.439938
2018-06-22,5.345668,35.171127,24.897491
2018-06-23,6.0240993,34.63757,24.757006
2018-06-24,5.4794717,34.603973,24.5074
2018-06-25,5.719343,34.70588,24.882246
2018-06-26,9.411828,33.02919,24.224829
2018-06-27,8.663533,31.415142,23.591463
2018-06-28,12.401036,30.66477,23.278482
2018-06-29,10.224943,31.358452,23.302198
2018-06-30,5.8523808,32.68322,23.594547
2018-07-01,6.0905247,32.85902,24.142906
2018-07-02,9.034873,32.711697,24.271467
2018-07-03,10.303362,31.591373,23.654392
2018-07-04,8.923886,31.399014,23.545168
2018-07-05,7.4765544,32.33535,23.652927
2018-07-06,6.068495,33.203342,23.952068
2018-07-07,7.4221773,33.21373,24.29802
2018-07-08,7.8394628,33.354397,24.516577
2018-07-09,7.453931,33.08739,24.864117
2018-07-10,8.55134,32.510952,24.606651
2018-07-11,8.941707,31.763186,24.338339
2018-07-12,10.61062,31.439249,24.034416
2018-07-13,11.850681,30.966337,23.980158
2018-07-14,9.552438,31.632824,23.955498
2018-07-15,10.665892,31.567636,24.104528
2018-07-16,12.457077,31.099104,24.416443
2018-07-17,13.446801,31.23951,24.009647
2018-07-18,9.380821,31.707277,24.279299
2018-07-19,6.3863397,32.031754,24.391714
2018-07-20,7.7073607,31.619476,24.348993
2018-07-21,10.796554,30.865837,23.951542
2018-07-22,12.922211,30.179552,23.935287
2018-07-23,9.977496,30.441982,23.943287
2018-07-24,8.916611,30.82625,23.920885
2018-07-25,7.627874,30.663687,23.991764
2018-07-26,11.689148,29.69274,23.713974
2018-07-27,7.5716534,30.01442,23.473354
2018-07-28,5.9802413,30.87153,23.621902
2018-07-29,5.993871,31.25492,23.686771
2018-07-30,6.340429,31.44934,23.614712
2018-07-31,6.522159,31.242758,23.473476
2018-08-01,6.331856,31.337553,23.279451
2018-08-02,6.5384936,31.456638,23.46381
2018-08-03,4.8075275,31.600431,23.638832
2018-08-04,3.3765392,32.067513,23.798307
2018-08-05,4.337074,31.652836,24.129412
2018-08-06,5.5586557,30.823679,23.961086
2018-08-07,6.5234065,30.385391,23.470503
2018-08-08,9.775517,30.15219,23.451904
2018-08-09,7.2830977,31.794983,23.65281
2018-08-10,4.0260377,31.92644,24.053755
2018-08-11,5.842572,31.1803,24.107819
2018-08-12,10.750281,30.251755,23.647255
2018-08-13,11.269182,30.375965,23.587755
2018-08-14,7.9319434,31.159866,23.660765
2018-08-15,8.1069,30.998371,23.794754
2018-08-16,13.95338,30.97369,23.684633
2018-08-17,10.568759,31.55559,24.001623
2018-08-18,6.079472,31.70883,23.97912
2018-08-19,6.184,31.574715,23.83598
2018-08-20,9.988504,30.79766,23.703152
2018-08-21,12.754446,30.798695,23.561127
2018-08-22,8.218041,30.812107,23.472065
2018-08-23,6.2679653,30.673243,23.525845
2018-08-24,7.106479,30.621725,23.577623
2018-08-25,7.530463,30.48179,23.14216
2018-08-26,7.6726556,30.410378,23.052298
2018-08-27,7.654136,30.492311,23.200865
2018-08-28,6.5444026,30.92577,23.310278
2018-08-29,6.5882535,30.98903,23.337038
2018-08-30,4.995189,31.46859,23.416912
2018-08-31,6.10719,30.90368,23.392353
2018-09-01,7.552821,30.647978,23.012148
2018-09-02,7.118703,30.208387,22.921024
2018-09-03,5.9503655,30.503336,22.74553
2018-09-04,4.5233183,31.12458,22.752945
2018-09-05,3.769127,31.119627,22.866657
2018-09-06,6.828927,30.958998,22.775545
2018-09-07,7.7426763,30.414375,22.61765
2018-09-08,5.639415,30.824945,22.373102
2018-09-09,3.272534,31.250929,22.457005
2018-09-10,4.2795506,31.160536,22.583588
2018-09-11,3.8420534,31.613253,22.522587
2018-09-12,4.4831123,31.552174,22.58193
2018-09-13,3.9882624,31.700546,22.402767
2018-09-14,3.9329948,32.03396,22.129772
2018-09-15,2.1079931,32.182484,22.409983
2018-09-16,1.8322104,32.416183,22.333797
2018-09-17,2.3466406,32.42378,22.216257
2018-09-18,1.8874543,33.06635,22.037935
2018-09-19,1.56359,32.95702,22.343994
2018-09-20,2.1105015,32.429157,22.281548
2018-09-21,6.59055,31.381596,22.473454
2018-09-22,8.591032,30.248976,22.040346
2018-09-23,8.0967045,30.484037,22.002804
2018-09-24,8.2668,31.179821,22.045023
2018-09-25,4.7496552,31.9798,21.992006
2018-09-26,2.9186995,32.4034,21.912807
2018-09-27,2.6929443,32.79859,21.88148
2018-09-28,1.8128394,33.08274,21.816488
2018-09-29,2.189154,33.049843,21.65494
2018-09-30,1.286487,33.357788,21.494116
2018-10-01,1.0731462,33.581707,21.359251
2018-10-02,1.4637489,33.47439,21.411474
2018-10-03,0.9907677,33.585003,21.391724
2018-10-04,1.7488458,32.900005,21.14253
2018-10-05,1.843203,32.86432,20.961596
2018-10-06,1.3300717,33.1955,20.633121
2018-10-07,0.92966026,33.311714,20.412786
2018-10-08,1.0980253,33.294136,20.181957
2018-10-09,1.951397,32.83122,20.03323
2018-10-10,0.6147347,31.94778,20.018051
2018-10-11,3.552983,30.807346,20.110872
2018-10-12,5.6790237,30.646461,19.727999
2018-10-13,2.558953,31.286398,19.468185
2018-10-14,1.2095002,31.895395,19.19352
2018-10-15,1.5790344,32.109802,18.77348
2018-10-16,0.8536548,32.02939,18.83355
2018-10-17,2.4565563,31.932045,18.90575
2018-10-18,1.5332448,31.753292,18.961222
2018-10-19,1.0901502,32.11399,18.772127
2018-10-20,0.5869269,32.19841,18.664232
2018-10-21,0.47256714,32.32645,18.523903
2018-10-22,0.37875447,32.061676,17.902729
2018-10-23,0.26718414,32.028374,17.531275
2018-10-24,0.22298294,31.79152,17.437803
2018-10-25,0.3050178,31.77664,17.294199
2018-10-26,0.12693268,31.810047,17.286325
2018-10-27,0.025073588,31.844433,16.869547
2018-10-28,0.35759622,31.034132,16.845428
2018-10-29,0.13389982,30.936218,16.784248
2018-10-30,0.1291249,30.743368,16.603739
2018-10-31,0.16833848,31.053007,17.1446
2018-11-01,0.4989924,31.088472,17.639214
2018-11-02,1.3243619,30.87566,17.963404
2018-11-03,2.0188577,30.384808,18.301346
2018-11-04,2.493016,29.969961,18.259932
2018-11-05,1.0404404,29.704103,17.658262
2018-11-06,0.58949625,29.474926,17.21583
2018-11-07,0.26761985,29.438496,15.559321
2018-11-08,0.17411855,29.586603,14.6748085
2018-11-09,0.1932361,29.90468,14.901202
2018-11-10,0.06751763,30.202234,14.784025
2018-11-11,0.066290066,30.150179,14.827342
2018-11-12,0.007979294,29.980497,14.734492
2018-11-13,0.15706992,29.897999,15.048785
2018-11-14,0.35072142,29.543203,15.434714
2018-11-15,1.2379048,29.283125,15.211345
2018-11-16,1.5011208,28.616053,15.353895
2018-11-17,1.8172164,29.048204,15.054539
2018-11-18,0.60310036,29.590778,15.162212
2018-11-19,0.72717667,29.63628,15.993218
2018-11-20,0.68155444,29.269226,15.634421
2018-11-21,0.53992903,29.207457,15.446077
2018-11-22,1.1780435,28.91399,15.119473
2018-11-23,0.95193243,28.701513,14.741998
2018-11-24,1.104207,28.689821,14.165664
2018-11-25,0.18561785,28.905853,13.51385
2018-11-26,0.020184325,28.755516,13.523887
2018-11-27,0.0,28.33052,13.387459
2018-11-28,0.0,28.311571,13.927899
2018-11-29,0.15355837,27.986502,13.611282
2018-11-30,0.39805496,27.763828,13.449531
2018-12-01,0.033646908,27.239489,13.047714
2018-12-02,0.0006998025,27.066992,12.467484
2018-12-03,0.0028734673,26.7243,12.707323
2018-12-04,0.2753827,26.58977,12.88536
2018-12-05,0.4040458,26.490889,13.363837
2018-12-06,0.45687976,26.697378,13.128078
2018-12-07,0.117312506,26.611212,12.832716
2018-12-08,0.05569661,26.671122,12.583297
2018-12-09,0.0071978667,26.569834,12.329121
2018-12-10,0.13259235,25.798935,12.9290285
2018-12-11,0.51243216,25.772558,12.666529
2018-12-12,0.2218341,25.165718,12.715413
2018-12-13,0.49791828,24.667149,12.209208
2018-12-14,0.2931775,24.690857,11.94608
2018-12-15,0.011755103,24.670135,11.495076
2018-12-16,0.0017741432,24.04275,11.074289
2018-12-17,1.7222391,22.923336,11.150129
2018-12-18,5.860919,22.654617,10.84002
2018-12-19,1.9563323,24.092999,10.205318
2018-12-20,0.042324796,24.843613,9.737199
2018-12-21,0.0010613638,25.007391,10.022641
2018-12-22,0.032364205,25.077564,9.858919
2018-12-23,0.12824813,25.321264,10.292292
2018-12-24,0.13265905,25.132504,10.220436
2018-12-25,0.11390836,25.043486,10.292521
2018-12-26,0.017821463,24.567297,10.117303
2018-12-27,0.018935872,23.9399,9.780977
2018-12-28,0.05725124,23.239101,9.012147
2018-12-29,0.308856,23.4895,8.115911
2018-12-30,0.050321624,24.350317,8.332062
2018-12-31,0.0012040244,24.960613,8.228371
2019-01-01,0.0,24.968493,8.1287155
2019-01-02,0.113438,25.182869,8.920634
2019-01-03,0.13283405,25.098465,8.957287
2019-01-04,0.17529947,24.421892,9.202877
2019-01-05,0.98577875,24.673964,10.147102
2019-01-06,0.44843552,24.107985,10.357046
2019-01-07,0.28062004,23.842598,9.692895
2019-01-08,0.04663836,24.05625,9.535317
2019-01-09,0.13564648,24.106789,8.985659
2019-01-10,0.09412968,24.19486,8.932682
2019-01-11,0.12961794,24.801199,9.786397
2019-01-12,0.1899674,24.918976,10.299638
2019-01-13,0.5682999,24.66413,10.648031
2019-01-14,0.024165286,24.17238,10.18107
2019-01-15,0.004732271,24.10515,9.237311
2019-01-16,0.00092468987,25.022518,9.009626
2019-01-17,0.3313204,25.49342,9.323919
2019-01-18,0.0,25.52259,9.626042
2019-01-19,0.25829566,26.215454,10.142006
2019-01-20,0.112478286,27.085184,10.550558
2019-01-21,0.5826933,26.085558,11.408473
2019-01-22,2.8188224,24.546303,11.772216
2019-01-23,1.7881147,24.548576,11.323123
2019-01-24,0.39047024,24.264872,11.208317
2019-01-25,1.1108214,23.036724,11.547413
2019-01-26,1.4398332,22.356066,11.114409
2019-01-27,0.6757072,22.476318,11.170207
2019-01-28,0.7771871,22.445625,10.201864
2019-01-29,0.3745105,22.881948,9.311226
2019-01-30,0.21460259,23.666979,8.778363
2019-01-31,0.42705536,24.985699,9.991145
2019-02-01,0.9412299,24.546783,10.829493
2019-02-02,0.17213894,25.121643,10.584498
2019-02-03,0.0,25.838463,11.1640215
2019-02-04,0.0,26.451761,11.551934
2019-02-05,0.0079033645,27.071203,12.507356
2019-02-06,0.21348736,26.71967,12.958041
2019-02-07,2.0724654,25.007668,13.183248
2019-02-08,4.238569,24.333094,11.763499
2019-02-09,1.335865,23.928186,10.903969
2019-02-10,0.62139446,24.869415,10.147427
2019-02-11,0.1614013,26.122599,10.987372
2019-02-12,0.007784157,27.243013,12.215444
2019-02-13,0.7262094,28.108765,13.199081
2019-02-14,0.36144575,27.444284,14.050237
2019-02-15,1.7443608,26.656118,14.177592
2019-02-16,2.006863,25.962324,13.576753
2019-02-17,0.8853561,25.8949,12.831113
2019-02-18,0.8686861,26.545202,13.130291
2019-02-19,1.4771432,27.789276,13.703569
2019-02-20,0.5246758,27.985252,15.213652
2019-02-21,1.9617704,28.704319,15.488859
2019-02-22,2.3423307,28.938469,15.443769
2019-02-23,0.19360048,28.499533,14.622045
2019-02-24,0.37149915,28.64712,14.187309
2019-02-25,1.0178246,28.070599,13.844345
2019-02-26,1.2521051,26.958517,14.176979
2019-02-27,2.044139,25.591316,13.935899
2019-02-28,2.6006904,25.339577,12.703697
2019-03-01,1.1663375,26.581179,12.28599
2019-03-02,0.27928522,26.591297,13.866675
2019-03-03,1.590174,27.145496,14.687415
2019-03-04,0.5389817,27.499397,15.003854
2019-03-05,1.0113367,27.740345,14.843598
2019-03-06,0.94709665,28.08571,14.41294
2019-03-07,0.55519253,28.511332,13.837628
2019-03-08,0.15093604,28.942108,14.258611
2019-03-09,0.10649625,29.766655,14.91748
2019-03-10,0.13184002,30.022202,15.512813
2019-03-11,0.086853646,29.716389,16.361471
2019-03-12,0.82948303,30.445547,16.14102
2019-03-13,0.06520694,30.013474,16.729256
2019-03-14,0.48823768,29.945244,16.596235
2019-03-15,0.7746131,30.331205,16.260836
2019-03-16,1.1575379,30.620337,15.993456
2019-03-17,0.2603801,30.602089,16.487602
2019-03-18,1.3304056,30.738724,16.212917
2019-03-19,0.38443145,31.44874,16.452429
2019-03-20,1.1308687,31.254246,17.123291
2019-03-21,1.5074539,31.511133,17.125088
2019-03-22,0.20869833,31.712812,17.42811
2019-03-23,0.7522963,32.00668,17.345144
2019-03-24,0.2509975,32.712643,17.421597
2019-03-25,0.11024498,33.012344,18.243366
2019-03-26,0.9647391,32.61944,18.322237
2019-03-27,0.44431543,33.150467,17.851372
2019-03-28,0.12535276,34.430515,18.492468
2019-03-29,0.0071252375,35.117165,19.04026
2019-03-30,0.3954619,35.270504,20.480047
2019-03-31,0.8624485,34.634186,20.68207
2019-04-01,1.8617716,34.241413,19.401024
2019-04-02,0.7053857,34.666313,19.203999
2019-04-03,1.1940898,35.21475,19.548038
2019-04-04,0.13502878,35.60478,20.603943
2019-04-05,0.7039071,35.613194,21.081747
2019-04-06,0.46032396,35.44713,21.373035
2019-04-07,2.050597,34.870144,20.85337
2019-04-08,0.7152488,34.61707,20.971968
2019-04-09,1.4356418,35.080467,20.862947
2019-04-10,1.5036749,35.549267,21.1944
2019-04-11,0.17896499,36.105885,21.531528
2019-04-12,0.34632072,36.193974,22.0555
2019-04-13,0.33246765,36.175026,22.129372
2019-04-14,0.8955679,36.484924,22.046476
2019-04-15,0.420332,36.370968,22.610329
2019-04-16,1.061033,32.996716,22.14999
2019-04-17,3.5502524,30.796886,19.757858
2019-04-18,2.0456395,32.4586,19.391096
2019-04-19,1.1852936,33.51136,19.802923
2019-04-20,0.9901624,34.479973,20.072128
2019-04-21,1.09685,35.10339,20.614008
2019-04-22,0.9416307,35.737103,21.049307
2019-04-23,0.98270583,36.73299,21.73902
2019-04-24,0.5385586,36.84347,22.67514
2019-04-25,0.69066477,37.399853,23.187838
2019-04-26,0.63057053,37.840485,23.404509
2019-04-27,0.2774433,37.892998,23.924757
2019-04-28,1.0090761,37.716587,23.638428
2019-04-29,1.2211556,37.537388,23.482285
2019-04-30,2.5078266,36.68955,23.758476
2019-05-01,3.7640302,36.278076,23.4723
2019-05-02,2.9837854,35.932446,23.297253
2019-05-03,3.5126898,34.587315,22.791225
2019-05-04,5.8521385,34.862038,22.426865
2019-05-05,3.1394098,36.378338,22.447113
2019-05-06,1.206329,37.4341,22.775757
2019-05-07,0.8414178,37.595356,23.20827
2019-05-08,0.5868677,37.320786,23.796724
2019-05-09,1.0405242,37.21739,23.897318
2019-05-10,1.4020679,36.682384,24.000477
2019-05-11,2.063027,36.011593,23.859295
2019-05-12,1.897769,36.39924,23.349976
2019-05-13,2.424287,36.596313,23.648321
2019-05-14,2.725141,35.628635,22.853832
2019-05-15,1.4948499,35.59922,23.12867
2019-05-16,1.5269666,35.583588,22.799398
2019-05-17,1.5190152,35.305916,23.343699
2019-05-18,2.4232872,35.73797,23.206995
2019-05-19,1.055549,36.946102,23.613853
2019-05-20,1.1056496,37.391953,24.04375
2019-05-21,0.6305132,38.027916,24.182468
2019-05-22,1.1718559,37.726807,24.724522
2019-05-23,1.8617353,36.496887,24.725094
2019-05-24,2.4598634,36.004704,24.418953
2019-05-25,2.48136,36.55703,24.165176
2019-05-26,2.4917786,37.842434,24.296413
2019-05-27,1.4795496,38.603863,24.639128
2019-05-28,0.86389524,39.130825,24.986135
2019-05-29,1.1874259,39.231754,25.001898
2019-05-30,1.393826,38.91971,25.067732
2019-05-31,1.0841016,38.67744,25.628645
2019-06-01,1.5265373,38.42351,25.522766
2019-06-02,1.0197104,38.560482,25.80803
2019-06-03,2.7179852,37.27054,25.396921
2019-06-04,2.9983237,37.163525,24.70348
2019-06-05,1.6041627,38.456604,25.606663
2019-06-06,1.8571647,38.020103,25.943018
2019-06-07,1.9518474,37.75389,25.138535
2019-06-08,2.042854,37.963596,25.401411
2019-06-09,1.4938557,38.89518,25.774015
2019-06-10,2.6072545,38.703445,25.908825
2019-06-11,2.5631363,38.228065,26.129137
2019-06-12,2.3625855,36.864204,26.102465
2019-06-13,3.8442678,36.56377,25.046104
2019-06-14,3.0661564,37.21664,25.341362
2019-06-15,3.4672801,37.109894,25.786518
2019-06-16,3.1519666,35.931564,25.22523
2019-06-17,3.8187819,35.46229,25.090279
2019-06-18,3.0043874,34.73452,23.959763
2019-06-19,4.3793697,34.96758,24.418814
2019-06-20,3.347011,35.270973,24.787773
2019-06-21,5.112063,34.77214,24.317991
2019-06-22,6.101815,34.68542,24.531155
2019-06-23,5.87538,34.483177,24.67754
2019-06-24,5.518505,34.193768,24.661318
2019-06-25,4.9017863,34.960205,24.714827
2019-06-26,6.4791536,34.90989,25.005388
2019-06-27,6.647564,34.82339,24.644182
2019-06-28,6.7957654,34.582108,24.578598
2019-06-29,6.672873,34.707737,24.815338
2019-06-30,6.3224287,34.28766,24.813383
2019-07-01,6.9790382,34.38313,24.535742
2019-07-02,9.16221,33.582836,24.305504
2019-07-03,9.377343,33.247013,24.553917
2019-07-04,6.7693667,33.32381,24.979641
2019-07-05,8.018852,32.593327,24.511805
2019-07-06,13.453726,31.723202,24.010612
2019-07-07,12.599516,32.045815,23.977316
2019-07-08,10.891433,32.236366,24.349503
2019-07-09,13.95607,31.701656,24.344517
2019-07-10,13.722218,32.21474,24.118723
2019-07-11,12.976158,32.15313,24.516697
2019-07-12,11.007216,32.818314,24.18153
2019-07-13,8.183938,32.88112,24.430601
2019-07-14,7.424272,32.681602,24.191935
2019-07-15,7.033139,32.570683,24.106886
2019-07-16,6.54009,32.64627,23.887268
2019-07-17,3.729485,33.37653,23.955584
2019-07-18,2.718464,33.764645,24.22049
2019-07-19,5.419788,33.324696,24.254286
2019-07-20,6.861586,33.618908,24.363451
2019-07-21,6.614774,33.621243,24.655573
2019-07-22,6.8029933,33.28832,24.609606
2019-07-23,6.9351788,33.649162,24.869774
2019-07-24,8.316243,33.289818,25.107527
2019-07-25,11.598649,30.664062,24.047142
2019-07-26,13.670271,29.85558,23.624136
2019-07-27,15.71056,29.719776,23.498701
2019-07-28,11.709743,29.905128,23.584341
2019-07-29,13.365784,30.250357,23.615395
2019-07-30,12.365583,30.326298,23.74002
2019-07-31,11.7422085,30.42351,23.68284
2019-08-01,7.763743,30.571539,23.875431
2019-08-02,9.898275,30.548811,23.707714
2019-08-03,12.81285,30.758797,23.869644
2019-08-04,11.273275,31.410624,24.039751
2019-08-05,9.810404,32.03952,24.454803
2019-08-06,11.765506,31.191626,24.28268
2019-08-07,17.90364,30.72228,23.817144
2019-08-08,18.222523,30.539814,24.050209
2019-08-09,18.664785,30.521078,23.802792
2019-08-10,15.279132,31.234028,23.832226
2019-08-11,10.946349,32.20235,24.109161
2019-08-12,4.3962836,32.304268,24.300848
2019-08-13,9.875293,31.363031,23.936857
2019-08-14,14.512443,30.712366,23.793222
2019-08-15,12.986506,30.741814,23.68098
2019-08-16,9.833431,30.99282,23.744823
2019-08-17,9.565018,30.300993,23.458324
2019-08-18,11.912839,30.369444,23.162855
2019-08-19,9.369559,31.501886,23.106415
2019-08-20,5.2582397,31.856255,23.418055
2019-08-21,4.997608,32.042793,23.708967
2019-08-22,5.6358,32.194103,23.442421
2019-08-23,5.221941,31.713095,23.353994
2019-08-24,6.922605,31.632202,23.415102
2019-08-25,6.7848015,31.23093,23.370697
2019-08-26,8.488863,31.568832,23.363026
2019-08-27,6.2104115,32.04874,23.664223
2019-08-28,4.447017,32.078465,24.019253
2019-08-29,4.268054,32.52398,24.124813
2019-08-30,5.3438435,32.476215,23.936142
2019-08-31,6.5345006,31.90981,24.046185
2019-09-01,7.9696445,31.790592,23.846537
2019-09-02,8.686823,31.896366,23.65488
2019-09-03,6.731449,31.739492,23.818134
2019-09-04,8.922008,31.396275,23.96028
2019-09-05,11.244217,31.622448,23.836586
2019-09-06,8.428,31.907532,24.058327
2019-09-07,8.677695,31.660475,24.081354
2019-09-08,11.1120615,31.504272,23.798779
2019-09-09,8.8585415,31.848606,23.87365
2019-09-10,6.5521884,32.164654,24.086788
2019-09-11,5.988114,31.655937,23.964104
2019-09-12,10.131334,30.689566,23.684149
2019-09-13,11.387529,30.80065,23.42516
2019-09-14,8.447165,31.136763,23.305178
2019-09-15,6.3927097,31.553831,23.361334
2019-09-16,5.5831723,31.661367,23.408413
2019-09-17,6.2441707,31.618164,23.322994
2019-09-18,8.405829,31.404324,22.827435
2019-09-19,7.07134,31.433142,22.79762
2019-09-20,5.3217187,31.884718,22.844074
2019-09-21,3.225937,32.28382,22.778204
2019-09-22,5.1386795,31.552988,22.647453
2019-09-23,6.6545424,30.93408,22.583488
2019-09-24,9.5157175,30.260586,22.399483
2019-09-25,11.226794,29.962574,22.439022
2019-09-26,10.314365,29.67323,22.36059
2019-09-27,10.0631075,29.679657,22.154764
2019-09-28,11.544558,29.192886,21.948284
2019-09-29,12.456583,28.762016,21.605993
2019-09-30,12.475404,29.397156,21.3519
2019-10-01,5.823656,30.168097,21.59083
2019-10-02,4.467645,30.984173,21.503447
2019-10-03,2.3684406,31.32055,21.662611
2019-10-04,3.065076,30.744202,21.201815
2019-10-05,2.8101366,31.321434,21.231749
2019-10-06,2.8711863,31.030348,21.182686
2019-10-07,3.771447,30.764078,20.975706
2019-10-08,3.1163466,30.85539,20.709177
2019-10-09,3.4312668,30.866587,20.611042
2019-10-10,3.5114713,31.077936,20.449575
2019-10-11,3.0878925,31.323662,20.2638
2019-10-12,1.8211435,31.611267,20.27255
2019-10-13,1.2960504,31.767601,20.281734
2019-10-14,1.1199774,32.118324,20.194956
2019-10-15,0.70992565,31.951597,20.146296
2019-10-16,2.1616857,31.391966,20.059479
2019-10-17,1.8394316,31.353935,20.090343
2019-10-18,2.4374387,30.857784,20.27632
2019-10-19,4.2259645,30.172237,20.150852
2019-10-20,4.0303054,29.476484,20.019533
2019-10-21,6.254493,29.270912,19.68172
2019-10-22,4.3893423,29.419092,19.30103
2019-10-23,3.4039514,29.076468,19.004984
2019-10-24,7.4893827,28.166058,18.798086
2019-10-25,7.6233892,27.662533,18.551239
2019-10-26,6.5282087,27.791761,18.553535
2019-10-27,3.6029825,29.049652,18.719355
2019-10-28,1.5256377,29.71206,19.001568
2019-10-29,1.5242614,29.83414,19.233696
2019-10-30,3.2099688,29.700027,19.328552
2019-10-31,3.0688715,29.797012,19.07417
2019-11-01,1.3477376,30.134842,19.034595
2019-11-02,1.2794509,29.306715,18.83386
2019-11-03,1.5677583,29.18814,19.160286
2019-11-04,0.71913743,29.961952,18.718046
2019-11-05,0.45739067,29.866302,18.15976
2019-11-06,0.97721887,29.250957,17.794197
2019-11-07,1.9790139,27.953983,17.56734
2019-11-08,3.7832606,28.180765,17.009418
2019-11-09,1.5764128,28.161646,17.282919
2019-11-10,1.9298933,28.32851,17.125555
2019-11-11,0.87525743,28.647812,16.70713
2019-11-12,0.32691354,28.70518,16.585293
2019-11-13,0.06740913,28.473196,16.534971
2019-11-14,0.45007262,27.997114,16.651854
2019-11-15,1.8145263,27.945246,16.337934
2019-11-16,0.9584172,28.4747,16.54901
2019-11-17,0.5795113,28.462202,16.42112
2019-11-18,0.22306587,28.131613,15.921454
2019-11-19,0.39489284,27.833406,15.36163
2019-11-20,0.45258334,27.77715,15.231635
2019-11-21,0.4303878,27.764387,15.27552
2019-11-22,0.5150782,27.624603,15.290933
2019-11-23,0.97802216,27.468792,15.460957
2019-11-24,0.18109885,27.657135,15.126207
2019-11-25,0.117055126,27.722311,15.2115965
2019-11-26,0.07412329,27.383232,15.396261
2019-11-27,0.8108597,27.11568,15.550691
2019-11-28,2.5279367,27.100948,15.428124
2019-11-29,1.1837995,26.868649,15.388488
2019-11-30,0.8665244,26.447948,14.732086
2019-12-01,2.476081,25.705603,14.751801
2019-12-02,1.6703496,25.546894,14.415782
2019-12-03,0.9371998,25.61139,13.714109
2019-12-04,0.12302978,26.12339,13.242995
2019-12-05,0.036985267,25.84605,13.0190735
2019-12-06,0.07716857,25.561117,12.616768
2019-12-07,0.07206619,25.733604,12.352803
2019-12-08,0.27319124,25.650776,12.262635
2019-12-09,0.019168826,25.942598,12.566285
2019-12-10,0.012786933,25.64276,12.503775
2019-12-11,0.0550814,25.405018,12.605593
2019-12-12,0.20473818,24.401615,13.907485
2019-12-13,4.1704607,23.408764,14.070164
2019-12-14,3.7894347,23.732553,13.339343
2019-12-15,0.9079656,23.283798,13.040235
2019-12-16,0.5038084,22.833637,12.69192
2019-12-17,0.32951465,21.96875,12.477002
2019-12-18,0.13772942,22.39837,11.105006
2019-12-19,0.0155972075,22.736902,10.960079
2019-12-20,0.029723156,22.987236,11.146231
2019-12-21,0.5494628,23.433104,11.862126
2019-12-22,0.007880172,23.28432,12.096321
2019-12-23,0.0065093706,23.048332,12.195844
2019-12-24,0.016347935,22.963837,11.896054
2019-12-25,0.18194208,22.370495,11.837704
2019-12-26,0.24672751,21.377022,11.392658
2019-12-27,0.41241032,21.381369,10.30676
2019-12-28,0.15376087,21.330635,8.860746
2019-12-29,0.02802694,21.32154,8.821505
2019-12-30,0.066019066,21.245947,8.65188
2019-12-31,0.12328954,21.625868,9.119552
2020-01-01,0.3427638,22.018934,9.942075
2020-01-02,0.9015052,22.790234,11.822499
2020-01-03,2.1344116,22.17777,12.347993
2020-01-04,2.4566433,22.09079,12.006431
2020-01-05,0.8765214,22.061138,11.351736
2020-01-06,0.581784,22.55144,11.3335705
2020-01-07,1.5826715,22.773542,12.03643
2020-01-08,2.3036919,22.026724,12.425359
2020-01-09,2.8104587,21.391865,11.171222
2020-01-10,0.28086388,21.650309,9.831083
2020-01-11,0.01112507,22.569468,9.455536
2020-01-12,0.427763,23.93819,10.15984
2020-01-13,1.7046463,23.35073,11.016232
2020-01-14,3.8457153,23.23835,10.573173
2020-01-15,0.58109814,23.382465,10.598422
